The Shoe Dept.,977,,280,the-shoe-dept-gift-card.png (https://dl.airtable.com/fKKryoPZSnCxRQpw0awK_the-shoe-dept-gift-card.png),,,55.00%,CardCash,55.00%
The Walking Company,978,,270,the-walking-company-gift-card.png (https://dl.airtable.com/BtrPqgFRI2jbBRGyIasa_the-walking-company-gift-card.png),86%,58.00%,89.00%,CardCash,89.00%
Ticketmaster,979,,24,ticketmaster-gift-card.jpg (https://dl.airtable.com/0IyHoulETwS6bAelzelZ_ticketmaster-gift-card.jpg),,,79.00%,CardCash,79.00%
TicketsNow,980,,,TicketsNow.jpeg (https://dl.airtable.com/Iju5Z7uPRqqBojG4iVXU_TicketsNow.jpeg),,,50.00%,CardCash,50.00%
Tiffany & Co.,981,,3,tiffany_and_co-gift-card.jpg (https://dl.airtable.com/rLNJTN1NT5aD8kBmxipJ_tiffany_and_co-gift-card.jpg),84%,87.00%,87.00%,SaveYa,87.00%
Tiger Direct,982,,,Tiger Direct.jpeg (https://dl.airtable.com/z5tVgjhNSu63wb6TD1le_Tiger%20Direct.jpeg),,,50.00%,CardCash,50.00%
Tikatok,983,,,Tikatok.jpeg (https://dl.airtable.com/p0HmoEDSa2zrxz2RXAtT_Tikatok.jpeg),,,45.00%,CardCash,45.00%
Tilly's,984,,63,tilly's-gift-card.jpg (https://dl.airtable.com/7AKU3BYsR0edSfNWkjj0_tilly's-gift-card.jpg),84%,68.00%,87.00%,CardCash,87.00%
Tilted Kilt,985,,,Tilted Kilt.jpeg (https://dl.airtable.com/NTurhjugQPGu41ba6esK_Tilted%20Kilt.jpeg),,,55.00%,CardCash,55.00%
Tim Hortons,986,,,Tim Hortons.jpeg (https://dl.airtable.com/NgfIu1iQHqdoga710ixc_Tim%20Hortons.jpeg),,,75.00%,CardCash,75.00%
Timberland,987,,,Timberland.jpeg (https://dl.airtable.com/CbTTmAfARo6ySKViKqBS_Timberland.jpeg),,,70.00%,CardCash,70.00%
TJ Maxx,988,,9,tjmaxx-gift-card.jpg (https://dl.airtable.com/BS1TkQaDSgubHpLXI5ex_tjmaxx-gift-card.jpg),,,68.00%,CardCash,68.00%
Togo's,989,,,Togo's.jpeg (https://dl.airtable.com/OS4PJ8aTDqavrGjJPWhl_Togo's.jpeg),79%,0.00%,82.00%,CardCash,82.00%
Tom Thumb,990,,165,tomthumb-gift-card.jpg (https://dl.airtable.com/ebW7Z2S4RSaUbXpJTdOb_tomthumb-gift-card.jpg),,,50.00%,CardCash,50.00%
Tommy Bahama,991,,182,tommy bahama-gift-card.jpg (https://dl.airtable.com/fo4A3ck4THSdDpP9D48V_tommy%20bahama-gift-card.jpg),,,55.00%,CardCash,55.00%
Tommy Hilfiger,992,,,Tommy Hilfiger.jpeg (https://dl.airtable.com/GDg1NeInRKyhP1hpXI79_Tommy%20Hilfiger.jpeg),83%,80.00%,86.00%,CardCash,86.00%
Toms Shoes,993,,,Toms Shoes.jpeg (https://dl.airtable.com/WpoH6X7SbSncIB9lV88b_Toms%20Shoes.jpeg),,,57.00%,CardCash,57.00%
Tony Roma's,994,,,Tony Roma's.jpeg (https://dl.airtable.com/u4HaJ1cfTEKP4UR3tgRJ_Tony%20Roma's.jpeg),80%,75.00%,83.00%,CardCash,83.00%
Toppers,995,,,Toppers.jpeg (https://dl.airtable.com/YgMxhSlwRFCmq7U81SCB_Toppers.jpeg),,,50.00%,CardCash,50.00%
Tops Grocery,996,,,Tops Grocery.jpeg (https://dl.airtable.com/ODHjv1onQMeU9dZUangr_Tops%20Grocery.jpeg),,,65.00%,CardCash,65.00%
Topshop,997,,,Topshop.jpeg (https://dl.airtable.com/5u4oVhtkTK6h86QRNzYw_Topshop.jpeg),,,46.00%,CardCash,46.00%
Torrid,998,,,Torrid.jpeg (https://dl.airtable.com/77qWo6ZCSPyyvIufn83r_Torrid.jpeg),79%,58.00%,82.00%,CardCash,82.00%
Tory Burch,999,,,Tory Burch.png (https://dl.airtable.com/4hNxxNZRPu3JKPhQzFiE_Tory%20Burch.png),85%,73.00%,88.00%,CardCash,88.00%
Total Wine,1000,,,Total Wine.jpeg (https://dl.airtable.com/dEtggJmOS5iQE4yeWZyD_Total%20Wine.jpeg),,,55.00%,CardCash,55.00%
Tourneau,1001,,,Tourneau.png (https://dl.airtable.com/7fTKmNwTThGHUiHk1FxR_Tourneau.png),,,45.00%,CardCash,45.00%
"Toys""R""Us",1002,,33,toys_r_us-gift-card.jpg (https://dl.airtable.com/hx5ydQ4gSEa0F6egEGQd_toys_r_us-gift-card.jpg),84%,81.00%,87.00%,CardCash,87.00%
Tractor Supply Company,1004,,248,tractor_supply_co-gift-card.jpg (https://dl.airtable.com/vniWP33qTWGpgCFlCClx_tractor_supply_co-gift-card.jpg),78%,75.00%,81.00%,CardCash,81.00%
Trader Joe's,1005,,249,trader_joes-gift-card.jpg (https://dl.airtable.com/HlMC6eaeS7yg9y242SLb_trader_joes-gift-card.jpg),84%,91.00%,91.00%,SaveYa,87.00%
Tropical Smoothie Cafe,1006,,221,tropical smoothie cafe-gift-card.jpg (https://dl.airtable.com/GKoIOVB9S0y077cK4Aih_tropical%20smoothie%20cafe-gift-card.jpg),,,59.00%,CardCash,59.00%
True Religion Jeans,1007,,,True Religion Jeans.jpeg (https://dl.airtable.com/iQmBRoLaSDisojV2IcVr_True%20Religion%20Jeans.jpeg),,,67.00%,CardCash,67.00%
True Value,1008,,,True Value.jpeg (https://dl.airtable.com/4vAgKJGqRNmOWxZHRG0F_True%20Value.jpeg),,82.50%,82.50%,SaveYa,
Tuesday Morning,1009,,,Tuesday Morning.jpeg (https://dl.airtable.com/b2emnWQTOmhMgoM24sZM_Tuesday%20Morning.jpeg),,,70.00%,CardCash,70.00%
Tully's Coffee,1010,,,Tully's Coffee.jpeg (https://dl.airtable.com/QoiuJy6HRTeB3Ld7PGSS_Tully's%20Coffee.jpeg),,,50.00%,CardCash,50.00%
Tumi,1011,,329,Tumi.jpeg (https://dl.airtable.com/DhmSaSWTTu70xlMZX2ix_Tumi.jpeg),86%,63.00%,89.00%,CardCash,89.00%
Turkey Hill,1012,,167,turkey-hill-gift-card.jpg (https://dl.airtable.com/i0X1F7bdSWC9q4YlnksZ_turkey-hill-gift-card.jpg),,,0.00%,CardCash,
U.S. Polo Assn.,1013,,,U.S. Polo Assn..jpeg (https://dl.airtable.com/TQ7HiQqZQhvm6IiQJmQr_U.S.%20Polo%20Assn..jpeg),,,55.00%,CardCash,55.00%
UGG,1014,,210,ugg gift card-gift-card.jpg (https://dl.airtable.com/2B6tdp2UTBeYzwPuU9iP_ugg%20gift%20card-gift-card.jpg),,,68.00%,CardCash,68.00%
ULTA,1015,,72,ulta gift card.jpg (https://dl.airtable.com/AXT0LFYHScWrGrB0i1XC_ulta%20gift%20card.jpg),84%,81.00%,87.00%,CardCash,87.00%
Under Armour,1017,,133,under-amour gift card.jpg (https://dl.airtable.com/6xNLex7TPuBqkmmy0FHQ_under-amour%20gift%20card.jpg),85%,80.00%,88.00%,CardCash,88.00%
Underground Station,1018,,,Underground Station.jpeg (https://dl.airtable.com/UrLkQZiQTqJAk9xMt2KH_Underground%20Station.jpeg),,,55.00%,CardCash,55.00%
Uniform Advantage,1019,,,Uniform Advantage.jpeg (https://dl.airtable.com/wgyTEviUSlilxNSUs8Vy_Uniform%20Advantage.jpeg),,,45.00%,CardCash,45.00%
United Airlines,1020,,,United Airlines.jpeg (https://dl.airtable.com/xZiLwA46TSqlTLJA4ql9_United%20Airlines.jpeg),,,68.00%,CardCash,68.00%
United Artists,1021,,,United Artists.jpeg (https://dl.airtable.com/K58cw7n2Tei3NVideDq9_United%20Artists.jpeg),,,67.00%,CardCash,67.00%
Uno Chicago Grill,1022,,279,uno_chicago_grill gift card.jpg (https://dl.airtable.com/Jip6euWpQualYp967966_uno_chicago_grill%20gift%20card.jpg),,,68.00%,CardCash,68.00%
Urban Outfitters,1023,,115,urban_outfitters gift card.jpg (https://dl.airtable.com/XGflRHIzSS6Xlo6CLwHT_urban_outfitters%20gift%20card.jpg),82%,75.00%,85.00%,CardCash,85.00%
US Airways,1024,,127,us_airways gift card.jpg (https://dl.airtable.com/s3zrga1yRvCEBy4an0gI_us_airways%20gift%20card.jpg),,,78.00%,CardCash,78.00%
Valero,1025,,,Valero.jpeg (https://dl.airtable.com/oTxZesXvSBGh7nKRlETt_Valero.jpeg),,,81.00%,CardCash,81.00%
Value City Furniture,1026,,,Value City Furniture.jpeg (https://dl.airtable.com/D61dyWRSN2HQZ1pRw835_Value%20City%20Furniture.jpeg),,,50.00%,CardCash,50.00%
Van Heusen,1027,,,Van Heusen.jpeg (https://dl.airtable.com/Gkmp2cTgSsmjfcV9nsyw_Van%20Heusen.jpeg),,,56.00%,CardCash,56.00%
Vanity,1029,,,Vanity.jpeg (https://dl.airtable.com/ot6sxwJoRDi1B6anEi6E_Vanity.jpeg),,,47.00%,CardCash,47.00%
Vans,1030,,263,vans gift card.jpg (https://dl.airtable.com/F8DB5ln3QCOBHoOTKr1m_vans%20gift%20card.jpg),84%,76.00%,87.00%,CardCash,87.00%
Vegas.com,1031,,,Vegas.com.jpeg (https://dl.airtable.com/i0Qj3OO6Shy6dPH2cqJ0_Vegas.com.jpeg),,,50.00%,CardCash,50.00%
Vera Bradley,1032,,,Vera Bradley.jpeg (https://dl.airtable.com/unN5GzyTEi9f0uuxpOXX_Vera%20Bradley.jpeg),,,57.00%,CardCash,57.00%
Verizon Wireless,1033,,,Verizon Wireless.jpeg (https://dl.airtable.com/PTN7rDhT1OCiaA6lrL32_Verizon%20Wireless.jpeg),,,45.00%,CardCash,45.00%
VerizonPrepaid Card,1034,,,VerizonPrepaid Card.jpeg (https://dl.airtable.com/MWfTvUajTTqnf4GhBRpT_VerizonPrepaid%20Card.jpeg),,,15.00%,CardCash,15.00%
Versona,1035,,,Versona.png (https://dl.airtable.com/rSbNEKhWROG6NVyI8zjZ_Versona.png),,,45.00%,CardCash,45.00%
VF Outlet,1036,,,VF Outlet.jpeg (https://dl.airtable.com/RwlDtzGBT5WTF2SqSwQY_VF%20Outlet.jpeg),,,56.00%,CardCash,56.00%
Victoria's Secret,1037,,27,victorias_secret gift card.jpg (https://dl.airtable.com/3o3tzztQ0qsixP29OATA_victorias_secret%20gift%20card.jpg),84%,80.00%,87.00%,CardCash,87.00%
Village Inn,1038,,,Village Inn.jpeg (https://dl.airtable.com/wqOLAIptShK9yjcygdRQ_Village%20Inn.jpeg),,,60.00%,CardCash,60.00%
Vineyard Vines,1039,,,Vineyard Vines.jpeg (https://dl.airtable.com/epka9SOaTxG7UoF82xhy_Vineyard%20Vines.jpeg),,,60.00%,CardCash,60.00%
Virgin Megastore,1040,,,Virgin Megastore.jpeg (https://dl.airtable.com/SgSEnivGTcKJ3IfOpa9Z_Virgin%20Megastore.jpeg),,,45.00%,CardCash,45.00%
Vitamin Shoppe,1041,,,Vitamin Shoppe.jpeg (https://dl.airtable.com/J102X25dRqmeSRjMgzMr_Vitamin%20Shoppe.jpeg),,,63.00%,CardCash,63.00%
Von Maur,1042,,213,vonmaur gift card.png (https://dl.airtable.com/d0tSOnTLTba4wEqr0Hul_vonmaur%20gift%20card.png),,,60.00%,CardCash,60.00%
Vons,1043,,,Vons.png (https://dl.airtable.com/gFQ57SJQzePN7hkeprmA_Vons.png),80%,85.00%,85.00%,SaveYa,83.00%
Walgreens,1044,,227,walgreens gift card.jpg (https://dl.airtable.com/9yxzwhbFQQqNe3GOeqLg_walgreens%20gift%20card.jpg),81%,83.00%,84.00%,CardCash,84.00%
Walmart,1045,,5,walmart gift card.jpg (https://dl.airtable.com/xsC1YqeSxqgEBZSoyIvJ_walmart%20gift%20card.jpg),89%,91.00%,92.00%,CardCash,92.00%
Walnut Brewery,1046,,,Walnut Brewery.jpeg (https://dl.airtable.com/rXxRKpdFSUGSEyLsTk3z_Walnut%20Brewery.jpeg),,,60.00%,CardCash,60.00%
Wawa,1047,,179,wawa-gift-card.jpg (https://dl.airtable.com/pCVo89yrSiqoHuzePMnp_wawa-gift-card.jpg),,,81.00%,CardCash,81.00%
Wegmans,1048,,,Wegmans.jpeg (https://dl.airtable.com/yB07FvYsTWCgnH5Qa2cH_Wegmans.jpeg),,,83.00%,CardCash,83.00%
Wendy's,1049,,,Wendy's.jpeg (https://dl.airtable.com/Av51zKP5T86N5mvYWiBn_Wendy's.jpeg),83%,79.00%,86.00%,CardCash,86.00%
West Elm,1050,,,West Elm.jpeg (https://dl.airtable.com/yk0e7D6ZSqawOANeBfOb_West%20Elm.jpeg),,,76.00%,CardCash,76.00%
West Marine,1051,,,West Marine.jpeg (https://dl.airtable.com/Pa4rw0N5Trm3cwKzusc2_West%20Marine.jpeg),,,62.00%,CardCash,62.00%
Western Sizzlin,1052,,,Western Sizzlin.jpeg (https://dl.airtable.com/k0GoDF6PSriCAMx9xsQ0_Western%20Sizzlin.jpeg),,,50.00%,CardCash,50.00%
Westfield Gift Cards,1053,,,Westfield Gift Cards.jpeg (https://dl.airtable.com/pX6uirjSmwjJiYUY2SKw_Westfield%20Gift%20Cards.jpeg),,,50.00%,CardCash,50.00%
Wet Seal,1090,,,,,,0.00%,CardCash,
Whataburger,1054,,,Whataburger.jpeg (https://dl.airtable.com/S0JM9CQSSHGWPQKXYW9u_Whataburger.jpeg),,,71.00%,CardCash,71.00%
White castle,1055,,,White castle.jpeg (https://dl.airtable.com/OjTD5V5IQnSnN8DNKtkI_White%20castle.jpeg),,,72.00%,CardCash,72.00%
White House Black Market,1056,,110,white_house_black_market-gift-card.jpg (https://dl.airtable.com/QvErsbD4Rb6TxEJDMpnc_white_house_black_market-gift-card.jpg),83%,76.00%,86.00%,CardCash,86.00%
Whole Foods,1057,,84,whole_foods-gift-card.jpg (https://dl.airtable.com/AuVGnqUsQutpbBc6j9S4_whole_foods-gift-card.jpg),87%,89.00%,90.00%,CardCash,90.00%
Wienerschnitzel,1058,,,Wienerschnitzel.jpeg (https://dl.airtable.com/WIhR1zN0Ru2UIIqsC9tK_Wienerschnitzel.jpeg),,,72.00%,CardCash,72.00%
Wild Wings Cafe,1059,,,Wild Wings Cafe.jpeg (https://dl.airtable.com/JGSVGTf2Qay4UNaVL97Z_Wild%20Wings%20Cafe.jpeg),,,50.00%,CardCash,50.00%
Wildflower Bread Company,1060,,,Wildflower Bread Company.jpeg (https://dl.airtable.com/77xFaL68S98jGzm0Qw14_Wildflower%20Bread%20Company.jpeg),,,50.00%,CardCash,50.00%
Williams Sonoma,1061,,106,williams_sonoma-gift-card.jpg (https://dl.airtable.com/ldsNw724RxeOeaun5BfH_williams_sonoma-gift-card.jpg),85%,85.00%,88.00%,CardCash,88.00%
Willy's Mexicana Grill,1062,,,Willy's Mexicana Grill.jpeg (https://dl.airtable.com/B1qKCUS9yDMTFkc0gGBA_Willy's%20Mexicana%20Grill.jpeg),,,55.00%,CardCash,55.00%
Wilsons Leather,1063,,,Wilsons Leather.jpeg (https://dl.airtable.com/znZBhXi1SHG7RlNulpUR_Wilsons%20Leather.jpeg),72%,53.00%,75.00%,CardCash,75.00%
Wingstop,1064,,,Wingstop.jpeg (https://dl.airtable.com/epYAAU1xQnipg3UuV7Xc_Wingstop.jpeg),79%,0.00%,82.00%,CardCash,82.00%
WingStreet,1065,,193,wingstreet-gift-card.jpg (https://dl.airtable.com/4310R9RcCyXrun115JWg_wingstreet-gift-card.jpg),,,0.00%,CardCash,
Winn Dixie,1066,,,Winn Dixie.jpeg (https://dl.airtable.com/rEQiBo6eQLenzajNiYyh_Winn%20Dixie.jpeg),,,70.00%,CardCash,70.00%
Wolfgang Puck,1067,,,Wolfgang Puck.jpeg (https://dl.airtable.com/tj5f9RUuTRa2r06NOJ8P_Wolfgang%20Puck.jpeg),,,60.00%,CardCash,60.00%
Wood Ranch,1068,,,Wood Ranch.jpeg (https://dl.airtable.com/idv2LU9xSo2DU09NFyos_Wood%20Ranch.jpeg),,,45.00%,CardCash,45.00%
Worldwide Golf Shops,1070,,,Worldwide Golf Shops.jpeg (https://dl.airtable.com/Vn2GjysjQSmtYqmoVUSl_Worldwide%20Golf%20Shops.jpeg),79%,44.00%,82.00%,CardCash,82.00%
Yankee Candle,1071,,138,yankee_candle-gift-card.jpg (https://dl.airtable.com/baeWK29dT12ddsNGh2ix_yankee_candle-gift-card.jpg),86%,73.00%,89.00%,CardCash,89.00%
Yard House,1072,,,yard-house-gift-card.jpg (https://dl.airtable.com/hs28tODUSMGUqzVKIifB_yard-house-gift-card.jpg),84%,71.00%,87.00%,CardCash,87.00%
Yogurtland,1073,,,Yogurtland.jpeg (https://dl.airtable.com/qXdERIXaQ06Vgg1uxAGc_Yogurtland.jpeg),80%,0.00%,83.00%,CardCash,83.00%
Younkers,1074,,369,Younkers.png (https://dl.airtable.com/CO55KyyRceXlrOAXbjkY_Younkers.png),,,67.00%,CardCash,67.00%
Z Gallerie,1075,,,Z Gallerie.jpeg (https://dl.airtable.com/12L5zv8aR0KuYaptIzYD_Z%20Gallerie.jpeg),,,55.00%,CardCash,55.00%
Zachary Prell,1076,,,Zachary Prell.jpeg (https://dl.airtable.com/VRsIzfgQ5mGjGIYMcywE_Zachary%20Prell.jpeg),,,51.00%,CardCash,51.00%
Zales,1077,,195,zales--gift-card.jpg (https://dl.airtable.com/qDfvIhLcSOyVqaev4Xgp_zales--gift-card.jpg),,,67.00%,CardCash,67.00%
Zappos,1078,,242,zappos-gift-card.jpg (https://dl.airtable.com/tLs2ePZLTwSLNfGQccx8_zappos-gift-card.jpg),,,75.00%,CardCash,75.00%
Zara,1079,,,Zara.jpeg (https://dl.airtable.com/2OieF0RTYe0gVHXySAOk_Zara.jpeg),,,65.00%,CardCash,65.00%
Zaxby's,1080,,,Zaxby's.jpeg (https://dl.airtable.com/h20D81nIQGW9jHve70PO_Zaxby's.jpeg),,,56.00%,CardCash,56.00%
Zoe's Kitchen,1081,,,Zoe's Kitchen.png (https://dl.airtable.com/OD7RD0ETeyaw8tZ6gHcA_Zoe's%20Kitchen.png),,,55.00%,CardCash,55.00%
ZTejas,1082,,,ZTejas.jpeg (https://dl.airtable.com/3pHfp3qFQnGLAKrQ0hKG_ZTejas.jpeg),,,45.00%,CardCash,45.00%
Zumiez,1083,,,Zumiez.jpeg (https://dl.airtable.com/ldfMNwbIQtCiUleMkhFe_Zumiez.jpeg),81%,69.00%,84.00%,CardCash,84.00%
